Fahrzeugklasse;Fahrzeugart_Code;Fahrzeugart;SUV;Marken_Code;Marke;Marke_und_Typ;Typ1;Typ2;Typ3;Typ4;Typengenehmigungs.Nr;Typengenehmigungs.Nr_Zusatz;Typ;Variante;Version;Fahrgestell.Nr_Teil;Karosserieform_Code;Karosserieform;Farbe;Farbe_Zusatz;Sitzplätze;Sitzplätze_vorne;Stehplätze;Leergewicht;Nutzlast;Gesamtgewicht;Gesamtzugsgewicht;Anhängelast;Dachlast;Tankinhalt_Aufbaus;Hubraum;Zylinder;Leistung;Motorkennzeichen;Treibstoff_Code;Treibstoff;Hybridcode;CO2.WLTP;CO2.NEFZ;El.Verbrauch;Emissionscode;Getriebe_Code;Getriebe;Getriebe_Detailcode;Antrieb_Code;Antrieb;Achsen;Erstinverkehrsetzung_Jahr;Erstinverkehrsetzung_Monat;Erstinverkehrsetzung_Kanton;Erstinverkehrsetzung_Staat;Gebrauchtcode;Ersterfassung_Jahr;Ersterfassung_Monat;Schildfarbe_Code;Schildfarbe;Schildart_Code;Schildart;Inverkehrsetzung_Status_Code;Inverkehrsetzung_Kanton;PLZ;Staat_Code;Staat;Datenstand
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 200 CDI EC;B 200 CDI EC;B;200;CDI EC;1MD818;;;;;WDD2452081J......;163;Limousine;Grau;Metallic;5;2;0;1470;410;1880;0;0;75;0;1991;4;103;;D;Diesel;N/A;0;159;;B04;S;Stufenlos;S;V;Vorderrad;2;2009;7;AR;;;NA;NA;0;Weiss;N;Normalschild;I;AG;50..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 200 d;B 200 d;B;200;d;1MH937;;;;;WDD2470121J......;161;Stationswagen;Weiss;;5;2;0;1650;415;2065;0;0;75;0;1950;4;110;654920;D;Diesel;N/A;148;125;;B6d;M;Mechanisch;M8A;V;Vorderrad;2;2019;11;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;80..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 200 d EC;B 200 d EC;B;200;d EC;1MG653;;;;;WDD2462081N......;161;Stationswagen;Grau;Metallic;5;2;0;1485;540;2025;0;0;75;0;2143;4;100;651930;D;Diesel;N/A;0;109;;B6b;M;Mechanisch;M6;V;Vorderrad;2;2016;11;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;15..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 200 Turbo;B 200 Turbo;B;200;Turbo;1MD362;;;;;WDD2452341J......;163;Limousine;Grau;Metallic;5;2;0;1405;475;1880;0;0;75;0;2035;4;142;;B;Benzin;N/A;0;195;;B04;M;Mechanisch;M6;V;Vorderrad;2;2007;8;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;BL;44..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 200 Turbo;B 200 Turbo;B;200;Turbo;1MD362;;;;;WDD2452341J......;163;Limousine;Schwarz;Metallic;5;2;0;1370;510;1880;0;0;75;0;2035;4;142;266980;B;Benzin;N/A;0;195;;B04;M;Mechanisch;M6;V;Vorderrad;2;2010;6;BE;;;NA;NA;0;Weiss;N;Normalschild;I;VD;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 200 Turbo;B 200 Turbo;B;200;Turbo;1MD362;;;;;WDD2452341J......;163;Limousine;Schwarz;Metallic;5;2;0;1405;475;1880;0;0;75;0;2035;4;142;;B;Benzin;N/A;0;197;;B04;S;Stufenlos;S;V;Vorderrad;2;2006;9;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;10..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 220 4m;B 220 4m;B;220;4m;1MH939;;;;;WDD2470451J......;161;Stationswagen;Grau;Metallic;5;2;0;1590;505;2095;0;0;75;0;1991;4;140;260920;B;Benzin;N/A;190;164;;B6d;M;Mechanisch;M7A;A;Allrad;2;2019;9;AI;;;NA;NA;0;Weiss;N;Normalschild;I;AR;91..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 220 4m;B 220 4m;B;220;4m;1MF978;;;;;WDD2462471J......;161;Stationswagen;Grau;Metallic;5;2;0;1505;525;2030;0;0;75;0;1991;4;135;;B;Benzin;N/A;0;158;;B6b;M;Mechanisch;M7A;A;Allrad;2;2016;4;BL;;;NA;NA;0;Weiss;N;Normalschild;I;BL;41..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 220 4m;B 220 4m;B;220;4m;1MH939;;;;;WDD2470451J......;161;Stationswagen;Weiss;;5;2;0;1550;545;2095;0;0;75;0;1991;4;140;260920;B;Benzin;N/A;190;164;;B6d;M;Mechanisch;M7A;A;Allrad;2;2019;7;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 220 4m;B 220 4m;B;220;4m;1MF978;;;;;WDD2462471J......;161;Stationswagen;Schwarz;Metallic;5;2;0;1505;525;2030;0;0;75;0;1991;4;135;270920;B;Benzin;N/A;0;158;;B6b;M;Mechanisch;M7A;A;Allrad;2;2014;12;LU;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;83..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 220 4m;B 220 4m;B;220;4m;1MF978;;;;;WDD2462471J......;161;Stationswagen;Grau;Metallic;5;2;0;1505;525;2030;0;1500;75;0;1991;4;135;270920;B;Benzin;N/A;0;158;;B6b;M;Mechanisch;M7A;A;Allrad;2;2015;12;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;83..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 220 4m;B 220 4m;B;220;4m;1MH656;;;;;WDD2462471J......;161;Stationswagen;Grau;Metallic;5;2;0;1505;525;2030;0;0;75;0;1991;4;135;270920;B;Benzin;N/A;198;175;;B6d;M;Mechanisch;M7A;A;Allrad;2;2018;10;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;Mercedes-Benz B 220 d;B 220 d;B;220;d;IVI;;F2B;O01ET2;HZAA150A;W1K4F1EB9RJ......;161;Stationswagen;Schwarz;;5;0;0;1660;460;2120;0;0;0;0;1950;4;140;654920;D;Diesel;;136;NA;;B6d;A;Automat;A8;V;Vorderrad;2;2023;10;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;31..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 250;B 250;B;250;;1MF166;;;;;WDD2462441N......;161;Stationswagen;Grau;Metallic;5;2;0;1475;525;2000;0;0;75;0;1991;4;155;270920;B;Benzin;N/A;0;147;;B6b;M;Mechanisch;M7A;V;Vorderrad;2;2013;5;FR;;;NA;NA;0;Weiss;N;Normalschild;I;BE;30..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 250;B 250;B;250;;1MF522;;;;;WDD2462441J......;161;Stationswagen;Weiss;;5;2;0;1475;525;2000;0;1500;75;0;1991;4;155;270920;B;Benzin;N/A;0;143;;B6b;M;Mechanisch;M7A;V;Vorderrad;2;2014;7;AG;;;NA;NA;0;Weiss;N;Normalschild;I;AI;94..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ B 250 e;B 250 e;B;250;e;1MG658;;;;;WDD2428901J......;161;Stationswagen;Grau;Metallic;5;2;0;1725;445;2170;0;0;75;0;0;0;132;;E;Elektrisch;N/A;0;NA;;A24;M;Mechanisch;M1A;V;Vorderrad;2;2016;8;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;VD;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180;C 180;C;180;;1MC745;;;;;WDB2030351A......;163;Limousine;Rot;;5;2;0;1455;480;1935;0;0;100;0;1998;4;95;;B;Benzin;N/A;0;227;;B03;A;Automat;A5;H;Hinterrad;2;2000;12;AG;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;83..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180;C 180;C;180;;1MF138;;;;;WDD2043311G......;163;Limousine;Schwarz;;4;2;0;1505;470;1975;0;0;100;0;1595;4;115;;B;Benzin;N/A;0;147;;B6b;A;Automat;A7;H;Hinterrad;2;2013;8;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TG;85..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180;C 180;C;180;;1MC532;;;;;WDB2020181A......;163;Limousine;Schwarz;Metallic;5;2;0;1385;445;1830;0;0;100;0;1799;4;90;111921;B;Benzin;N/A;0;221;;B02;A;Automat;A5;H;Hinterrad;2;1998;8;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;36..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3830;MERCEDES-BENZ;MERCEDES-BENZ C 180;C 180;C;180;;X;;;;;WDD2040491A......;163;Limousine;Grau;Metallic;5;2;0;1495;505;2000;0;0;0;0;1796;0;115;;B;Benzin;N/A;0;NA;;B5a;A;Automat;;H;Hinterrad;2;2000;7;SO;Deutschland;A;2011;8;0;Weiss;N;Normalschild;I;SO;25..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180;C 180;C;180;;1ME392;;;;;WDD2043491F......;163;Limousine;Schwarz;;4;2;0;1520;470;1990;0;0;100;0;1796;4;115;;B;Benzin;N/A;0;162;;B5a;A;Automat;A7;H;Hinterrad;2;2012;4;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;AG;57..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180;C 180;C;180;;1M2301;;;;;WDB2020181A......;163;Limousine;Rot;;5;2;0;1320;510;1830;0;0;100;0;1798;4;90;;B;Benzin;N/A;0;NA;;B01;A;Automat;A4;H;Hinterrad;2;1995;2;BL;;;NA;NA;0;Weiss;N;Normalschild;I;BL;41..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180;C 180;C;180;;1MF138;;;;;WDD2043311G......;163;Limousine;Schwarz;;4;2;0;1505;470;1975;0;0;100;0;1595;4;115;;B;Benzin;N/A;0;149;;B6b;M;Mechanisch;M6;H;Hinterrad;2;2013;12;SO;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180 EC;C 180 EC;C;180;EC;1MG782;;;;;WDD2050401R......;163;Limousine;Schwarz;Metallic;5;2;0;1425;565;1990;0;0;75;0;1595;4;115;274910;B;Benzin;N/A;0;126;;B6b;A;Automat;A7;H;Hinterrad;2;2016;6;AI;;;NA;NA;0;Weiss;N;Normalschild;I;SG;73..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180 EC;C 180 EC;C;180;EC;1ME881;;;;;WDD2040311A......;163;Limousine;Schwarz;;5;2;0;1470;0;1985;0;0;100;0;1595;4;115;;B;Benzin;N/A;0;136;;B5b;M;Mechanisch;M6;H;Hinterrad;2;2013;2;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;65..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180 K;C 180 K;C;180;K;1MC977;;;;;WDB2030461A......;163;Limousine;Schwarz;Metallic;5;2;0;1505;460;1965;0;0;100;0;1796;4;105;;B;Benzin;N/A;0;209;;B04;A;Automat;A5;H;Hinterrad;2;2006;12;ZG;;;NA;NA;0;Weiss;N;Normalschild;I;ZG;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180 K;C 180 K;C;180;K;1MC977;;;;;WDB2030461A......;163;Limousine;Grau;Metallic;5;2;0;1505;460;1965;0;0;100;0;1796;4;105;;B;Benzin;N/A;0;209;;B04;M;Mechanisch;M6;H;Hinterrad;2;2006;11;SG;;;NA;NA;0;Weiss;N;Normalschild;I;AG;56..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180 Komp;C 180 Komp;C;180;Komp;1MD557;;;;;WDD2040461A......;163;Limousine;Weiss;;5;2;0;1500;470;1970;0;0;100;0;1796;4;115;271952;B;Benzin;N/A;0;182;;B04;M;Mechanisch;M6;H;Hinterrad;2;2008;11;NE;;;NA;NA;0;Weiss;N;Normalschild;I;AG;56..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180 T;C 180 T;C;180;T;1MF145;;;;;WDD2042311G......;161;Stationswagen;Schwarz;;5;2;0;1545;540;2085;0;0;100;0;1595;4;115;274910;B;Benzin;N/A;0;149;;B6b;A;Automat;A7;H;Hinterrad;2;2013;8;AG;;;NA;NA;0;Weiss;N;Normalschild;I;AG;50..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;6920;MERCEDES-BENZ;MERCEDES-BENZ C 180d;C 180d;C;180d;;;X;;;;W1K2052001F......;161;Stationswagen;Weiss;;5;2;0;1685;520;2205;0;1800;75;0;1597;4;90;;D;Diesel;N/A;0;126;;B6d;A;Automat;A9;H;Hinterrad;2;2020;2;ZH;Oesterreich;A;2021;1;0;Weiss;N;Normalschild;I;LU;62..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 180K Coupé;C 180K Coupé;C;180K;Coupé;1MC984;;;;;WDB2037461A......;163;Limousine;Schwarz;Metallic;4;2;0;1495;440;1935;0;0;100;0;1796;4;105;;B;Benzin;N/A;0;209;;B03;A;Automat;A5;H;Hinterrad;2;2003;7;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;SG;93..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200;C 200;C;200;;X;;;;;WDD2040411A......;163;Limousine;Grau;Metallic;5;2;0;1490;485;1975;0;0;0;0;1796;4;135;;B;Benzin;N/A;0;188;;B04;M;Mechanisch;M6;H;Hinterrad;2;2007;3;BL;Deutschland;A;2021;12;0;Weiss;N;Normalschild;I;BL;44..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200;C 200;C;200;;1MH483;;;;;WDD2052771F......;161;Stationswagen;Grau;Metallic;5;2;0;1650;505;2155;0;0;75;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;178;155;;B6d;A;Automat;A9;H;Hinterrad;2;2018;7;TI;;;NA;NA;0;Weiss;N;Normalschild;I;VD;10..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200;C 200;C;200;;1MG785;;;;;WDD2053421F......;163;Limousine;Schwarz;Metallic;4;2;0;1525;480;2005;0;0;75;0;1991;4;135;274920;B;Benzin;N/A;0;140;;B6b;A;Automat;A9;H;Hinterrad;2;2017;5;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;NE;20..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;Mercedes-Benz C 200;C 200;C;200;;;X;;;;WDD2052371F......;161;Stationswagen;Grau;;5;2;0;1650;470;2120;0;0;50;0;1598;4;100;;D;Diesel;N/A;0;109;;B6b;M;Mechanisch;M6;H;Hinterrad;2;2016;12;ZH;Dänemark;A;2018;9;0;Weiss;N;Normalschild;I;VD;15..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200;C 200;C;200;;1MK111;;;;;W1K2062421F......;161;Stationswagen;Schwarz;Metallic;5;2;0;1794;531;2325;0;0;75;0;1496;4;150;254915;C;Benzin / Elektrisch;N/A;158;NA;;B6d;A;Automat;A9;H;Hinterrad;2;2021;7;BE;;;NA;NA;0;Weiss;N;Normalschild;I;SZ;64..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MG872;;;;;WDD2054431F......;176;Offen mit Verdeck / Hardtop;Braun;Metallic;4;2;0;1725;480;2205;0;0;0;0;1991;4;135;;B;Benzin;N/A;0;171;;B6b;A;Automat;A9;A;Allrad;2;2016;9;SG;;;NA;NA;0;Weiss;N;Normalschild;I;BE;31..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH453;;;;;WDD2054781F......;176;Offen mit Verdeck / Hardtop;Weiss;;4;2;0;1800;465;2265;0;0;0;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;167;;B6d;A;Automat;A9;A;Allrad;2;2019;1;SZ;;;NA;NA;0;Weiss;N;Normalschild;I;SZ;88..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH453;;;;;WDD2054781F......;176;Offen mit Verdeck / Hardtop;Schwarz;Metallic;4;2;0;1800;465;2265;0;0;0;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;167;;B6d;A;Automat;A9;A;Allrad;2;2018;10;SH;;;NA;NA;0;Weiss;N;Normalschild;I;SO;46..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH484;;;;;WDD2052781F......;161;Stationswagen;Weiss;;5;2;0;1740;500;2240;0;0;75;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;167;;B6d;A;Automat;A9;A;Allrad;2;2019;8;FR;;;NA;NA;0;Weiss;N;Normalschild;I;ZG;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH452;;;;;WDD2053781F......;163;Limousine;Weiss;Metallic;4;2;0;1745;410;2155;0;0;75;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;167;;B6d;A;Automat;A9;A;Allrad;2;2018;10;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;SZ;88..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MJ998;;;;;W1K2060431F......;163;Limousine;Grau;Metallic;5;2;0;1794;526;2320;0;0;100;0;1496;4;150;254915;C;Benzin / Elektrisch;N/A;166;NA;;B6d;A;Automat;A9;A;Allrad;2;2022;4;FR;;;NA;NA;0;Weiss;N;Normalschild;I;SZ;64..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH484;;;;;WDD2052781F......;161;Stationswagen;Grau;Metallic;5;2;0;1650;590;2240;0;0;75;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;167;;B6d;A;Automat;A9;A;Allrad;2;2018;12;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH484;;;;;WDD2052781F......;161;Stationswagen;Grau;Metallic;5;2;0;1878;362;2240;0;0;75;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;167;;B6d;A;Automat;A9;A;Allrad;2;2018;9;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MJ451;;;;;W1K2054781G......;176;Offen mit Verdeck / Hardtop;Schwarz;Metallic;4;2;0;1940;280;2220;0;0;0;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;173;;B6d;A;Automat;A9;A;Allrad;2;2020;5;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH222;;;;;WDD2052431F......;161;Stationswagen;Blau;Metallic;5;2;0;1605;575;2180;0;0;75;0;1991;4;135;274920;B;Benzin;N/A;0;165;;B6b;A;Automat;A9;A;Allrad;2;2017;11;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;SZ;64..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MH484;;;;;WDD2052781F......;161;Stationswagen;Weiss;;5;2;0;1710;530;2240;0;0;75;0;1497;4;135;264915;C;Benzin / Elektrisch;N/A;188;167;;B6d;A;Automat;A9;A;Allrad;2;2019;1;AI;;;NA;NA;0;Weiss;N;Normalschild;I;JU;29..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 4m;C 200 4m;C;200;4m;1MX151;;;;;W1K2053781G......;163;Limousine;Blau;Metallic;4;2;0;1733;377;2110;0;0;75;0;1497;4;135;;C;Benzin / Elektrisch;N/A;191;NA;;B6d;A;Automat;A9;A;Allrad;2;2022;9;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;36..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;Mercedes-Benz C 200 4MATIC;C 200 4MATIC;C;200;4MATIC;IVI;;204;R377T1;CLAA047B;W1K2053781G......;163;Limousine;Weiss;;4;2;0;1736;374;2110;0;0;0;0;1497;4;135;264915;C;Benzin / Elektrisch;NOVC-HEV;176;NA;;B6d;A;Automat;A9;A;Allrad;2;2022;7;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;36..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;Mercedes-Benz C 200 4MATIC;C 200 4MATIC;C;200;4MATIC;IVI;;R2CS;H242T1;CZAM055A;W1KAH4DB3PF......;161;Stationswagen;Grau;;5;2;0;1879;496;2375;0;0;0;0;1496;4;150;254915;C;Benzin / Elektrisch;NOVC-HEV;160;NA;;B6d;A;Automat;A9;A;Allrad;2;2022;10;ZG;;;NA;NA;0;Weiss;N;Normalschild;I;ZG;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;Mercedes-Benz C 200 d;C 200 d;C;200;d;;X;;;;WDD2050371R......;163;Limousine;Schwarz;Metallic;5;2;0;1610;465;2075;0;0;50;0;1598;4;100;;D;Diesel;N/A;0;NA;;B6b;A;Automat;A7;H;Hinterrad;2;2016;3;LU;Deutschland;A;2019;2;0;Weiss;N;Normalschild;I;LU;60..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 EC;C 200 EC;C;200;EC;1MG783;;;;;WDD2050421R......;163;Limousine;Grau;Metallic;5;2;0;1465;565;2030;0;0;75;0;1991;4;135;274920;B;Benzin;N/A;0;123;;B6b;A;Automat;A7;H;Hinterrad;2;2016;10;BE;;;NA;NA;0;Weiss;N;Normalschild;I;SO;45..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 K T;C 200 K T;C;200;K T;1MD572;;;;;WDD2042411F......;161;Stationswagen;Schwarz;;5;2;0;1555;530;2085;0;0;100;0;1796;4;135;271950;B;Benzin;N/A;0;189;;B04;M;Mechanisch;M6;H;Hinterrad;2;2009;4;BS;;;NA;NA;0;Weiss;N;Normalschild;I;BE;30..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 Komp;C 200 Komp;C;200;Komp;1MD535;;;;;WDD2040411F......;163;Limousine;Schwarz;Metallic;5;2;0;1505;485;1990;0;0;100;0;1796;4;135;;B;Benzin;N/A;0;200;;B04;A;Automat;;H;Hinterrad;2;2007;8;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 Komp;C 200 Komp;C;200;Komp;1MD535;;;;;WDD2040411A......;163;Limousine;Grau;Metallic;5;2;0;1505;485;1990;0;0;100;0;1796;4;135;;B;Benzin;N/A;0;200;;B04;A;Automat;A5;H;Hinterrad;2;2008;6;SG;;;NA;NA;0;Weiss;N;Normalschild;I;SG;90..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 Komp;C 200 Komp;C;200;Komp;1MD535;;;;;WDD2040411A......;163;Limousine;Grau;Metallic;5;2;0;1505;485;1990;0;0;100;0;1796;4;135;271950;B;Benzin;N/A;0;192;;B04;M;Mechanisch;;H;Hinterrad;2;2008;7;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200 T;C 200 T;C;200;T;1MG381;;;;;WDD2052421F......;161;Stationswagen;Grau;Metallic;5;2;0;1505;575;2080;0;0;75;0;1991;4;135;;B;Benzin;N/A;0;142;;B6b;A;Automat;A7;H;Hinterrad;2;2015;7;VS;;;NA;NA;0;Weiss;N;Normalschild;I;BE;31..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200D;C 200D;C;200D;;X;;;;;W1K2050011R......;163;Limousine;Grau;Metallic;5;2;0;1655;490;2145;0;0;50;0;1596;4;118;;D;Diesel;N/A;0;NA;;B6d;A;Automat;A9;H;Hinterrad;2;2020;6;LU;Deutschland;A;2021;11;0;Weiss;N;Normalschild;I;SZ;64..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4043;MERCEDES-BENZ;MERCEDES-BENZ C 200K T;C 200K T;C;200K;T;1MC982;;;;;WDB2032421F......;161;Stationswagen;Schwarz;;5;2;0;1555;495;2050;0;0;100;0;1796;4;120;;B;Benzin;N/A;0;224;;B03;A;Automat;A5;H;Hinterrad;2;2003;11;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
